p_mean,eliminated_flag,event_id,contestant_key,season_id,week,pro_id,celeb_id
0.002607975513079064,0,8-4,S8:Shawn Johnson,7,4,45,399
0.6785589092603427,1,8-4,S8:Steve Wozniak,7,4,36,400
0.410092111336886,0,8-4,S8:Steve-O,7,4,41,401
0.021182911933756047,0,8-4,S8:Ty Murray,7,4,13,402
0.17786254644846247,0,8-5,S8:Chuck Wicks,7,5,35,391
0.3275928746829444,1,8-5,S8:David Alan Grier,7,5,40,392
0.00016021370719073596,0,8-5,S8:Gilles Marini,7,5,14,394
0.4241104032825667,0,8-5,S8:Lawrence Taylor,7,5,21,396
0.021701847854141375,0,8-5,S8:Lil' Kim,7,5,19,397
0.0016838438644928664,0,8-5,S8:Melissa Rycroft,7,5,52,398
0.004288060641118212,0,8-5,S8:Shawn Johnson,7,5,45,399
0.6907548095885586,0,8-5,S8:Steve-O,7,5,41,401
0.10269725711492665,0,8-5,S8:Ty Murray,7,5,13,402
0.26177125910168236,0,8-6,S8:Chuck Wicks,7,6,35,391
0.001733287558146743,0,8-6,S8:Gilles Marini,7,6,14,394
0.5155649641927326,0,8-6,S8:Lawrence Taylor,7,6,21,396
0.01359851655203288,0,8-6,S8:Lil' Kim,7,6,19,397
0.0012005989585792064,0,8-6,S8:Melissa Rycroft,7,6,52,398
0.006240417372211504,0,8-6,S8:Shawn Johnson,7,6,45,399
0.7682963345309408,1,8-6,S8:Steve-O,7,6,41,401
0.29179366688423747,0,8-6,S8:Ty Murray,7,6,13,402
0.38441007978373437,0,8-7,S8:Chuck Wicks,7,7,35,391
0.005481278413524885,0,8-7,S8:Gilles Marini,7,7,14,394
0.7672779361932498,1,8-7,S8:Lawrence Taylor,7,7,21,396
0.10975247731343171,0,8-7,S8:Lil' Kim,7,7,19,397
0.002061599046158977,0,8-7,S8:Melissa Rycroft,7,7,52,398
0.014660489909914335,0,8-7,S8:Shawn Johnson,7,7,45,399
0.2614118864763375,0,8-7,S8:Ty Murray,7,7,13,402
0.6307204760248801,1,8-8,S8:Chuck Wicks,7,8,35,391
0.0070746166373029966,0,8-8,S8:Gilles Marini,7,8,14,394
0.12291201596607652,0,8-8,S8:Lil' Kim,7,8,19,397
0.06226311382359154,0,8-8,S8:Melissa Rycroft,7,8,52,398
0.04921163567496239,0,8-8,S8:Shawn Johnson,7,8,45,399
0.17068003707588109,0,8-8,S8:Ty Murray,7,8,13,402
0.01676173171160975,0,8-9,S8:Gilles Marini,7,9,14,394
0.39532313839596933,1,8-9,S8:Lil' Kim,7,9,19,397
0.014366930682939387,0,8-9,S8:Melissa Rycroft,7,9,52,398
0.07320835173503323,0,8-9,S8:Shawn Johnson,7,9,45,399
0.7162918541805449,0,8-9,S8:Ty Murray,7,9,13,402
0.01096055356573371,0,8-10,S8:Gilles Marini,7,10,14,394
0.05598192303352952,0,8-10,S8:Melissa Rycroft,7,10,52,398
0.1526495809788343,0,8-10,S8:Shawn Johnson,7,10,45,399
0.824363019736323,1,8-10,S8:Ty Murray,7,10,13,402
0.001836128470396418,0,9-1,S9:Aaron Carter,8,1,36,403
0.3506300920978383,1,9-1,S9:Ashley Hamiliton,8,1,21,404
0.20017205999452764,0,9-1,S9:Chuck Liddell,8,1,6,405
0.11669816815996091,0,9-1,S9:Debi Mazar,8,1,44,406
0.00029780543763677475,0,9-1,S9:Donny Osmond,8,1,40,407
0.00026963138914777986,0,9-1,S9:Joanna Krupa,8,1,19,408
0.4937438770143919,0,9-1,S9:Kathy Ireland,8,1,52,409
0.0004802479148091969,0,9-1,S9:Kelly Osbourne,8,1,43,410
0.08850669932395464,0,9-1,S9:Louie Vito,8,1,13,411
0.38415684749598705,1,9-1,S9:Macy Gray,8,1,34,412
0.009702424162078945,0,9-1,S9:Mark Dacascos,8,1,41,413
0.03983037320819328,0,9-1,S9:Melissa Joan Hart,8,1,45,414
0.08833083618144576,0,9-1,S9:Michael Irvin,8,1,5,415
0.00010952285379425761,0,9-1,S9:Mya,8,1,20,416
0.015675253704116873,0,9-1,S9:Natalie Coughlin,8,1,2,417
0.1698701049582405,0,9-1,S9:Tom DeLay,8,1,14,418
0.001044543538934488,0,9-2,S9:Aaron Carter,8,2,36,403
0.37105196082355074,0,9-2,S9:Chuck Liddell,8,2,6,405
0.25105174697436217,0,9-2,S9:Debi Mazar,8,2,44,406
0.0002949064525487014,0,9-2,S9:Donny Osmond,8,2,40,407
0.014457978332900967,0,9-2,S9:Joanna Krupa,8,2,19,408
0.7399268614369197,1,9-2,S9:Kathy Ireland,8,2,52,409
0.003934950574363842,0,9-2,S9:Kelly Osbourne,8,2,43,410
0.16464884873884894,0,9-2,S9:Louie Vito,8,2,13,411
0.021328954499593534,0,9-2,S9:Mark Dacascos,8,2,41,413
0.05600945644703029,0,9-2,S9:Melissa Joan Hart,8,2,45,414
0.044845053120702916,0,9-2,S9:Michael Irvin,8,2,5,415
4.6324001798013255e-05,0,9-2,S9:Mya,8,2,20,416
0.02518851043124582,0,9-2,S9:Natalie Coughlin,8,2,2,417
0.294014465084253,0,9-2,S9:Tom DeLay,8,2,14,418
0.016082756692155913,0,9-3,S9:Aaron Carter,8,3,36,403
0.5017082387023983,0,9-3,S9:Chuck Liddell,8,3,6,405
0.3214325641041148,1,9-3,S9:Debi Mazar,8,3,44,406
0.0014764032956607709,0,9-3,S9:Donny Osmond,8,3,40,407
0.008216149065006843,0,9-3,S9:Joanna Krupa,8,3,19,408
0.004983461317170577,0,9-3,S9:Kelly Osbourne,8,3,43,410
0.2568135249531081,0,9-3,S9:Louie Vito,8,3,13,411
0.04738327490096967,0,9-3,S9:Mark Dacascos,8,3,41,413
0.09422758723864208,0,9-3,S9:Melissa Joan Hart,8,3,45,414
0.16187458189502024,0,9-3,S9:Michael Irvin,8,3,5,415
3.287618412983615e-05,0,9-3,S9:Mya,8,3,20,416
0.00803500981846348,0,9-3,S9:Natalie Coughlin,8,3,2,417
0.40915993316173394,1,9-3,S9:Tom DeLay,8,3,14,418
0.17861241055075,0,9-4,S9:Aaron Carter,8,4,36,403
0.6375143572119334,1,9-4,S9:Chuck Liddell,8,4,6,405
0.0027942985154460476,0,9-4,S9:Donny Osmond,8,4,40,407
0.014799253904811085,0,9-4,S9:Joanna Krupa,8,4,19,408
0.010471878238795279,0,9-4,S9:Kelly Osbourne,8,4,43,410
0.5139946867232873,0,9-4,S9:Louie Vito,8,4,13,411
0.08603101774118657,0,9-4,S9:Mark Dacascos,8,4,41,413
0.005924116380355263,0,9-4,S9:Melissa Joan Hart,8,4,45,414
0.32113477485319675,0,9-4,S9:Michael Irvin,8,4,5,415
0.000244280298433802,0,9-4,S9:Mya,8,4,20,416
0.09333142555401912,0,9-4,S9:Natalie Coughlin,8,4,2,417
0.0723844792229372,0,9-5,S9:Aaron Carter,8,5,36,403
0.0002884486918762556,0,9-5,S9:Donny Osmond,8,5,40,407
0.05810637571467352,0,9-5,S9:Joanna Krupa,8,5,19,408
0.018447293153145257,0,9-5,S9:Kelly Osbourne,8,5,43,410
0.6235596950083941,0,9-5,S9:Louie Vito,8,5,13,411
0.09439621628826145,0,9-5,S9:Mark Dacascos,8,5,41,413
0.2970488841206933,0,9-5,S9:Melissa Joan Hart,8,5,45,414
0.39208664211172345,0,9-5,S9:Michael Irvin,8,5,5,415
0.0011957458279354927,0,9-5,S9:Mya,8,5,20,416
0.19437977069034848,1,9-5,S9:Natalie Coughlin,8,5,2,417
0.04628900802915732,0,9-6,S9:Aaron Carter,8,6,36,403
0.005904695241023512,0,9-6,S9:Donny Osmond,8,6,40,407
0.0025869437833801884,0,9-6,S9:Joanna Krupa,8,6,19,408
0.09074975066420311,0,9-6,S9:Kelly Osbourne,8,6,43,410
0.6818528253584119,1,9-6,S9:Louie Vito,8,6,13,411
0.11223223819119907,0,9-6,S9:Mark Dacascos,8,6,41,413
0.555979118874199,1,9-6,S9:Melissa Joan Hart,8,6,45,414
0.5473744822546159,0,9-6,S9:Michael Irvin,8,6,5,415
0.0015197915837699804,0,9-6,S9:Mya,8,6,20,416
0.1445679757207121,0,9-7,S9:Aaron Carter,8,7,36,403
0.013424393560794324,0,9-7,S9:Donny Osmond,8,7,40,407
0.06980197594986107,0,9-7,S9:Joanna Krupa,8,7,19,408
0.028063384253181303,0,9-7,S9:Kelly Osbourne,8,7,43,410
0.5009277627398362,1,9-7,S9:Mark Dacascos,8,7,41,413
0.34464102791903617,1,9-7,S9:Michael Irvin,8,7,5,415
0.016178893706086783,0,9-7,S9:Mya,8,7,20,416
0.5254159657127276,1,9-8,S9:Aaron Carter,8,8,36,403
0.08135366010199993,0,9-8,S9:Donny Osmond,8,8,40,407
0.3825803536867874,0,9-8,S9:Joanna Krupa,8,8,19,408
0.22399222404448868,0,9-8,S9:Kelly Osbourne,8,8,43,410
0.0017853354856072702,0,9-8,S9:Mya,8,8,20,416
0.15912535071213676,0,9-9,S9:Donny Osmond,8,9,40,407
0.48974266003968425,1,9-9,S9:Joanna Krupa,8,9,19,408
0.32715073024469316,0,9-9,S9:Kelly Osbourne,8,9,43,410
0.0060722826148867535,0,9-9,S9:Mya,8,9,20,416
0.20385602229102484,0,10-2,S10:Aiden Turner,9,2,21,0
0.4680605974263445,0,10-2,S10:Buzz Aldrin,9,2,8,1
0.04380522267707882,0,10-2,S10:Chad Ochocinco,9,2,14,2
0.001579499172907795,0,10-2,S10:Erin Andrews,9,2,44,3
0.0007448162782180583,0,10-2,S10:Evan Lysacek,9,2,6,4
0.04141613957784832,0,10-2,S10:Jake Pavelka,9,2,13,5
0.22272550631289445,0,10-2,S10:Kate Gosselin,9,2,52,6
1.0363710116094262e-05,0,10-2,S10:Nicole Scherzinger,9,2,19,7
0.04049290076742079,0,10-2,S10:Niecy Nash,9,2,43,8
0.05561840688974678,0,10-2,S10:Pamela Anderson,9,2,16,9
0.0928633354050512,1,10-2,S10:Shannen Doherty,9,2,45,10
0.2656430385962036,0,10-3,S10:Aiden Turner,9,3,21,0
0.6713501891388426,1,10-3,S10:Buzz Aldrin,9,3,8,1
0.030569089688859304,0,10-3,S10:Chad Ochocinco,9,3,14,2
0.0019143074529517122,0,10-3,S10:Erin Andrews,9,3,44,3
0.0001226262519263015,0,10-3,S10:Evan Lysacek,9,3,6,4
0.049207904463307264,0,10-3,S10:Jake Pavelka,9,3,13,5
0.33140791228768446,0,10-3,S10:Kate Gosselin,9,3,52,6
0.00031341415121626887,0,10-3,S10:Nicole Scherzinger,9,3,19,7
0.041643675722540935,0,10-3,S10:Niecy Nash,9,3,43,8
0.07178530924316126,0,10-3,S10:Pamela Anderson,9,3,16,9
0.43502597968538725,1,10-4,S10:Aiden Turner,9,4,21,0
0.04257761394280604,0,10-4,S10:Chad Ochocinco,9,4,14,2
0.01043520985296447,0,10-4,S10:Erin Andrews,9,4,44,3
0.0004285223882864364,0,10-4,S10:Evan Lysacek,9,4,6,4
0.1311493087729062,0,10-4,S10:Jake Pavelka,9,4,13,5
0.5249240972811433,0,10-4,S10:Kate Gosselin,9,4,52,6
0.00028740395731181027,0,10-4,S10:Nicole Scherzinger,9,4,19,7
0.1413390058662763,0,10-4,S10:Niecy Nash,9,4,43,8
0.10893198726762349,0,10-4,S10:Pamela Anderson,9,4,16,9
0.18926803456001043,0,10-5,S10:Chad Ochocinco,9,5,14,2
0.012690299540652343,0,10-5,S10:Erin Andrews,9,5,44,3
0.0025052723832976777,0,10-5,S10:Evan Lysacek,9,5,6,4
0.1990511294880769,0,10-5,S10:Jake Pavelka,9,5,13,5
0.5987704260612553,1,10-5,S10:Kate Gosselin,9,5,52,6
9.530695672909665e-05,0,10-5,S10:Nicole Scherzinger,9,5,19,7
0.22568117686795555,0,10-5,S10:Niecy Nash,9,5,43,8
0.23920754397858085,0,10-5,S10:Pamela Anderson,9,5,16,9
0.15993587683527175,0,10-6,S10:Chad Ochocinco,9,6,14,2
0.007307559959217071,0,10-6,S10:Erin Andrews,9,6,44,3
0.06881346013264313,0,10-6,S10:Evan Lysacek,9,6,6,4
0.36271675249279195,1,10-6,S10:Jake Pavelka,9,6,13,5
0.00022059450899524898,0,10-6,S10:Nicole Scherzinger,9,6,19,7
0.37048708265864744,0,10-6,S10:Niecy Nash,9,6,43,8
0.3689876825069961,0,10-6,S10:Pamela Anderson,9,6,16,9
0.1661883808802336,0,10-7,S10:Chad Ochocinco,9,7,14,2
0.04085781214120707,0,10-7,S10:Erin Andrews,9,7,44,3
0.014553521212631435,0,10-7,S10:Evan Lysacek,9,7,6,4
0.0037757153139091173,0,10-7,S10:Nicole Scherzinger,9,7,19,7
0.43338841392512895,0,10-7,S10:Niecy Nash,9,7,43,8
0.5712845396939136,1,10-7,S10:Pamela Anderson,9,7,16,9
0.5782176117624671,0,10-8,S10:Chad Ochocinco,9,8,14,2
0.06542032342585122,0,10-8,S10:Erin Andrews,9,8,44,3
0.03561999594465223,0,10-8,S10:Evan Lysacek,9,8,6,4
0.001133142191262078,0,10-8,S10:Nicole Scherzinger,9,8,19,7
0.7305871094922389,1,10-8,S10:Niecy Nash,9,8,43,8
0.7410694700343736,1,10-9,S10:Chad Ochocinco,9,9,14,2
0.159803717075328,0,10-9,S10:Erin Andrews,9,9,44,3
0.048470601899274005,0,10-9,S10:Evan Lysacek,9,9,6,4
0.010835890602075753,0,10-9,S10:Nicole Scherzinger,9,9,19,7
0.010559688943364811,0,11-1,S11:Audrina Patridge,10,1,52,11
0.001945956902268029,0,11-1,S11:Brandy,10,1,44,12
0.0039250475531618,0,11-1,S11:Bristol Palin,10,1,45,13
0.24495419921456152,1,11-1,S11:David Hasselhoff,10,1,40,14
0.06610390620869061,0,11-1,S11:Florence Henderson,10,1,15,15
0.0001350299687882555,0,11-1,S11:Jennifer Grey,10,1,19,16
0.012809402181512155,0,11-1,S11:Kurt Warner,10,1,6,17
0.0010087706188421513,0,11-1,S11:Kyle Massey,10,1,41,18
0.13066492712877895,0,11-1,S11:Margaret Cho,10,1,43,19
0.36568924129695274,0,11-1,S11:Michael Bolton,10,1,13,20
0.00897297301457049,0,11-1,S11:Rick Fox,10,1,14,21
0.12545661034191197,0,11-1,S11:The Situation,10,1,36,22
0.011802253573810885,0,11-2,S11:Audrina Patridge,10,2,52,11
0.007095010742207541,0,11-2,S11:Brandy,10,2,44,12
0.0018953850949022838,0,11-2,S11:Bristol Palin,10,2,45,13
0.10352191846986827,0,11-2,S11:Florence Henderson,10,2,15,15
0.00031078210722297844,0,11-2,S11:Jennifer Grey,10,2,19,16
0.01396732186969864,0,11-2,S11:Kurt Warner,10,2,6,17
0.0034669493767810144,0,11-2,S11:Kyle Massey,10,2,41,18
0.18616320387508112,0,11-2,S11:Margaret Cho,10,2,43,19
0.5254206610185735,1,11-2,S11:Michael Bolton,10,2,13,20
0.022621023844396636,0,11-2,S11:Rick Fox,10,2,14,21
0.16993923534363622,0,11-2,S11:The Situation,10,2,36,22
0.011155154898426403,0,11-3,S11:Audrina Patridge,10,3,52,11
0.007891028798499152,0,11-3,S11:Brandy,10,3,44,12
0.016369628340762218,0,11-3,S11:Bristol Palin,10,3,45,13
0.1796891093599243,0,11-3,S11:Florence Henderson,10,3,15,15
0.0010227045658789489,0,11-3,S11:Jennifer Grey,10,3,19,16
0.01918416411933211,0,11-3,S11:Kurt Warner,10,3,6,17
0.007032703635080485,0,11-3,S11:Kyle Massey,10,3,41,18
0.31549357165076536,1,11-3,S11:Margaret Cho,10,3,43,19
0.026752697618333675,0,11-3,S11:Rick Fox,10,3,14,21
0.23973891286787288,0,11-3,S11:The Situation,10,3,36,22
0.04296984040713777,0,11-4,S11:Audrina Patridge,10,4,52,11
0.01348006940186822,0,11-4,S11:Brandy,10,4,44,12
0.04460124488249999,0,11-4,S11:Bristol Palin,10,4,45,13
0.2599813547362899,0,11-4,S11:Florence Henderson,10,4,15,15
4.349444752867809e-05,0,11-4,S11:Jennifer Grey,10,4,19,16
0.12242160624187746,0,11-4,S11:Kurt Warner,10,4,6,17
0.020562767035009876,0,11-4,S11:Kyle Massey,10,4,41,18
0.08362276591700792,0,11-4,S11:Rick Fox,10,4,14,21
0.43958783784439953,1,11-4,S11:The Situation,10,4,36,22
0.08205841187952925,0,11-5,S11:Audrina Patridge,10,5,52,11
0.007060495095750649,0,11-5,S11:Brandy,10,5,44,12
0.07032627056471419,0,11-5,S11:Bristol Palin,10,5,45,13
0.37549440150111923,1,11-5,S11:Florence Henderson,10,5,15,15
0.002281265563650628,0,11-5,S11:Jennifer Grey,10,5,19,16
0.049740914446477824,0,11-5,S11:Kurt Warner,10,5,6,17
0.057358365112400764,0,11-5,S11:Kyle Massey,10,5,41,18
0.09487930476109424,0,11-5,S11:Rick Fox,10,5,14,21
0.12162649754993304,1,11-6,S11:Audrina Patridge,10,6,52,11
0.001900775359702921,0,11-6,S11:Brandy,10,6,44,12
0.06449012386599949,0,11-6,S11:Bristol Palin,10,6,45,13
0.016358165804924073,0,11-6,S11:Jennifer Grey,10,6,19,16
0.5856131919682651,0,11-6,S11:Kurt Warner,10,6,6,17
0.04269244610986532,0,11-6,S11:Kyle Massey,10,6,41,18
0.19141138751989864,0,11-6,S11:Rick Fox,10,6,14,21
0.05739176548935299,0,11-7,S11:Brandy,10,7,44,12
0.10347427500729052,0,11-7,S11:Bristol Palin,10,7,45,13
0.006410992017596039,0,11-7,S11:Jennifer Grey,10,7,19,16
0.15860000696328064,0,11-7,S11:Kurt Warner,10,7,6,17
0.0949898303867638,0,11-7,S11:Kyle Massey,10,7,41,18
0.2989051567174859,1,11-7,S11:Rick Fox,10,7,14,21
0.09074115709074783,0,11-8,S11:Brandy,10,8,44,12
0.2135616029663772,0,11-8,S11:Bristol Palin,10,8,45,13
0.009720726970747566,0,11-8,S11:Jennifer Grey,10,8,19,16
0.49109588965840345,1,11-8,S11:Kurt Warner,10,8,6,17
0.06270956669352061,0,11-8,S11:Kyle Massey,10,8,41,18
0.246572202640956,1,11-9,S11:Brandy,10,9,44,12
0.2885743483972575,0,11-9,S11:Bristol Palin,10,9,45,13
0.018201820490656696,0,11-9,S11:Jennifer Grey,10,9,19,16
0.14991533812338093,0,11-9,S11:Kyle Massey,10,9,41,18
0.0064586756942527496,0,12-2,S12:Chelsea Kane,11,2,45,23
0.006737574816411058,0,12-2,S12:Chris Jericho,11,2,14,24
0.0006827388314850529,0,12-2,S12:Hines Ward,11,2,40,25
0.02988591140559856,0,12-2,S12:Kendra Wilkinson,11,2,43,26
0.003221303102077942,0,12-2,S12:Kirstie Alley,11,2,44,27
0.44487800526209875,1,12-2,S12:Mike Catherwood,11,2,41,28
0.12750558466172687,0,12-2,S12:Petra Nemcova,11,2,20,29
0.003950519169221199,0,12-2,S12:Ralph Macchio,11,2,36,30
0.0060198909336241875,0,12-2,S12:Romeo,11,2,13,31
0.19802599559391532,0,12-2,S12:Sugar Ray Leonard,11,2,6,32
0.3303645990417455,0,12-2,S12:Wendy Williams,11,2,52,33
0.0024333680411753244,0,12-3,S12:Chelsea Kane,11,3,45,23
0.04824559791435087,0,12-3,S12:Chris Jericho,11,3,14,24
0.0010936275377814234,0,12-3,S12:Hines Ward,11,3,40,25
0.02365790493598929,0,12-3,S12:Kendra Wilkinson,11,3,43,26
0.007760971840451053,0,12-3,S12:Kirstie Alley,11,3,44,27
0.046668068738461244,0,12-3,S12:Petra Nemcova,11,3,20,29
0.014887169851875133,0,12-3,S12:Ralph Macchio,11,3,36,30
0.05791134671249339,0,12-3,S12:Romeo,11,3,13,31
0.30625940243691174,0,12-3,S12:Sugar Ray Leonard,11,3,6,32
0.5369697694870607,1,12-3,S12:Wendy Williams,11,3,52,33
0.001554891232407133,0,12-4,S12:Chelsea Kane,11,4,45,23
0.0778068560787691,0,12-4,S12:Chris Jericho,11,4,14,24
0.003795319675572149,0,12-4,S12:Hines Ward,11,4,40,25
0.20843245510343575,0,12-4,S12:Kendra Wilkinson,11,4,43,26
0.01482691497463109,0,12-4,S12:Kirstie Alley,11,4,44,27
0.28820245766202063,0,12-4,S12:Petra Nemcova,11,4,20,29
0.007402427940807124,0,12-4,S12:Ralph Macchio,11,4,36,30
0.05918599265404638,0,12-4,S12:Romeo,11,4,13,31
0.45820337515961623,1,12-4,S12:Sugar Ray Leonard,11,4,6,32
0.005616725701161441,0,12-5,S12:Chelsea Kane,11,5,45,23
0.07818644820788699,0,12-5,S12:Chris Jericho,11,5,14,24
0.004192721653044795,0,12-5,S12:Hines Ward,11,5,40,25
0.20842362756290714,0,12-5,S12:Kendra Wilkinson,11,5,43,26
0.028534867156940234,0,12-5,S12:Kirstie Alley,11,5,44,27
0.4845377112919466,1,12-5,S12:Petra Nemcova,11,5,20,29
0.0667323701013767,0,12-5,S12:Ralph Macchio,11,5,36,30
0.06510516381341,0,12-5,S12:Romeo,11,5,13,31
0.0058754252708434224,0,12-6,S12:Chelsea Kane,11,6,45,23
0.3642830151657585,1,12-6,S12:Chris Jericho,11,6,14,24
0.01318904723908309,0,12-6,S12:Hines Ward,11,6,40,25
0.22951472570283618,0,12-6,S12:Kendra Wilkinson,11,6,43,26
0.028086067228347555,0,12-6,S12:Kirstie Alley,11,6,44,27
0.0920742837649204,0,12-6,S12:Ralph Macchio,11,6,36,30
0.07449271871146113,0,12-6,S12:Romeo,11,6,13,31
0.02176284089713978,0,12-7,S12:Chelsea Kane,11,7,45,23
0.017252655978456172,0,12-7,S12:Hines Ward,11,7,40,25
0.35202772677562044,1,12-7,S12:Kendra Wilkinson,11,7,43,26
0.07616120566627993,0,12-7,S12:Kirstie Alley,11,7,44,27
0.02871303709021826,0,12-7,S12:Ralph Macchio,11,7,36,30
0.312343527543345,0,12-7,S12:Romeo,11,7,13,31
0.020426938288708653,0,12-8,S12:Chelsea Kane,11,8,45,23
0.03775981297382397,0,12-8,S12:Hines Ward,11,8,40,25
0.057989655151952355,0,12-8,S12:Kirstie Alley,11,8,44,27
0.30606548225999064,0,12-8,S12:Ralph Macchio,11,8,36,30
0.3710044554528074,1,12-8,S12:Romeo,11,8,13,31
3.099147494757026e-05,0,12-9,S12:Chelsea Kane,11,9,45,23
0.3230850220139456,0,12-9,S12:Hines Ward,11,9,40,25
0.6188716066748817,0,12-9,S12:Kirstie Alley,11,9,44,27
0.8998772850783994,1,12-9,S12:Ralph Macchio,11,9,36,30
0.08544522210317863,0,13-1,S13:Carson Kressley,12,1,6,34
0.07460585594458971,0,13-1,S13:Chaz Bono,12,1,41,35
0.0070065562767007775,0,13-1,S13:Chynna Phillips,12,1,52,36
0.041679501339538884,0,13-1,S13:David Arquette,12,1,40,37
0.12152062147370166,0,13-1,S13:Elisabetta Canalis,12,1,57,38
0.003842789703060713,0,13-1,S13:Hope Solo,12,1,44,39
0.00024582694252427926,0,13-1,S13:J.R. Martinez,12,1,36,40
0.01928111693462601,0,13-1,S13:Kristin Cavallari,12,1,45,41
0.3174011589703434,1,13-1,S13:Metta World Peace (Ron),12,1,48,42
0.03272238456334478,0,13-1,S13:Nancy Grace,12,1,53,43
0.000680278442260384,0,13-1,S13:Ricki Lake,12,1,19,44
0.007099191979694824,0,13-1,S13:Rob Kardashian,12,1,14,45
0.14533313397498554,0,13-2,S13:Carson Kressley,12,2,6,34
0.16994186054494148,0,13-2,S13:Chaz Bono,12,2,41,35
0.03889502217770129,0,13-2,S13:Chynna Phillips,12,2,52,36
0.08587977551448142,0,13-2,S13:David Arquette,12,2,40,37
0.10100058334414991,1,13-2,S13:Elisabetta Canalis,12,2,57,38
0.03255051935978715,0,13-2,S13:Hope Solo,12,2,44,39
0.000947262524457514,0,13-2,S13:J.R. Martinez,12,2,36,40
0.02591192755470112,0,13-2,S13:Kristin Cavallari,12,2,45,41
0.01099983470178612,0,13-2,S13:Nancy Grace,12,2,53,43
0.0004927330843340503,0,13-2,S13:Ricki Lake,12,2,19,44
0.003894072838394777,0,13-2,S13:Rob Kardashian,12,2,14,45
0.141439515019098,0,13-3,S13:Carson Kressley,12,3,6,34
0.29883930230373323,0,13-3,S13:Chaz Bono,12,3,41,35
0.03393040014620596,0,13-3,S13:Chynna Phillips,12,3,52,36
0.07718927961651904,0,13-3,S13:David Arquette,12,3,40,37
0.030495913119054804,0,13-3,S13:Hope Solo,12,3,44,39
0.0010703550511137361,0,13-3,S13:J.R. Martinez,12,3,36,40
0.046418440277341384,1,13-3,S13:Kristin Cavallari,12,3,45,41
0.07408545987379105,0,13-3,S13:Nancy Grace,12,3,53,43
0.0005000117547920033,0,13-3,S13:Ricki Lake,12,3,19,44
0.006707627591688439,0,13-3,S13:Rob Kardashian,12,3,14,45
0.266333891104667,0,13-4,S13:Carson Kressley,12,4,6,34
0.3169254927896748,0,13-4,S13:Chaz Bono,12,4,41,35
0.1304696520566023,1,13-4,S13:Chynna Phillips,12,4,52,36
0.13302157157813513,0,13-4,S13:David Arquette,12,4,40,37
0.06198206717960758,0,13-4,S13:Hope Solo,12,4,44,39
0.001890249695458853,0,13-4,S13:J.R. Martinez,12,4,36,40
0.091577230031688,0,13-4,S13:Nancy Grace,12,4,53,43
5.8630253671651406e-05,0,13-4,S13:Ricki Lake,12,4,19,44
0.010333773793263222,0,13-4,S13:Rob Kardashian,12,4,14,45
0.36196391367667047,1,13-5,S13:Carson Kressley,12,5,6,34
0.36168622926210225,0,13-5,S13:Chaz Bono,12,5,41,35
0.10858921283041652,0,13-5,S13:David Arquette,12,5,40,37
0.06704745758179735,0,13-5,S13:Hope Solo,12,5,44,39
0.0002397896020305345,0,13-5,S13:J.R. Martinez,12,5,36,40
0.11979551534650454,0,13-5,S13:Nancy Grace,12,5,53,43
0.004333769904279677,0,13-5,S13:Ricki Lake,12,5,19,44
0.010935976485857072,0,13-5,S13:Rob Kardashian,12,5,14,45
0.453577639122821,1,13-6,S13:Chaz Bono,12,6,41,35
0.21683286965236998,0,13-6,S13:David Arquette,12,6,40,37
0.3195789706811738,0,13-6,S13:Hope Solo,12,6,44,39
0.0010026083311423881,0,13-6,S13:J.R. Martinez,12,6,36,40
0.1579597481196047,0,13-6,S13:Nancy Grace,12,6,53,43
0.000909836025020901,0,13-6,S13:Ricki Lake,12,6,19,44
0.04374285074755153,0,13-6,S13:Rob Kardashian,12,6,14,45
0.4284402206643781,1,13-7,S13:David Arquette,12,7,40,37
0.11984850842572704,0,13-7,S13:Hope Solo,12,7,44,39
0.01860760211438977,0,13-7,S13:J.R. Martinez,12,7,36,40
0.34983104317596364,0,13-7,S13:Nancy Grace,12,7,53,43
0.004450161715916089,0,13-7,S13:Ricki Lake,12,7,19,44
0.022914458927480025,0,13-7,S13:Rob Kardashian,12,7,14,45
0.47810380399860464,0,13-8,S13:Hope Solo,12,8,44,39
0.0005926939932064462,0,13-8,S13:J.R. Martinez,12,8,36,40
0.5990575189709106,1,13-8,S13:Nancy Grace,12,8,53,43
0.03681247920681534,0,13-8,S13:Ricki Lake,12,8,19,44
0.12679176747939347,0,13-8,S13:Rob Kardashian,12,8,14,45
0.8189245363456971,1,13-9,S13:Hope Solo,12,9,44,39
0.14737643756144855,0,13-9,S13:J.R. Martinez,12,9,36,40
0.005924976327124056,0,13-9,S13:Ricki Lake,12,9,19,44
0.053127572437654945,0,13-9,S13:Rob Kardashian,12,9,14,45
0.0017784495938881306,0,14-2,S14:Donald Driver,13,2,48,46
0.22260003873339204,0,14-2,S14:Gavin DeGraw,13,2,36,47
0.23280761158931884,0,14-2,S14:Gladys Knight,13,2,53,48
0.1105904980441363,0,14-2,S14:Jack Wagner,13,2,6,49
0.030648349446085157,0,14-2,S14:Jaleel White,13,2,40,50
0.00023297883573253052,0,14-2,S14:Katherine Jenkins,13,2,45,51
0.003810112540850413,0,14-2,S14:Maria Menounos,13,2,19,52
0.38412601001923147,1,14-2,S14:Martina Navratilova,13,2,52,53
0.11307909554574722,0,14-2,S14:Melissa Gilbert,13,2,44,54
