event_id,season_id,week,week_z,n_active,contestant_key,celeb_id,pro_id,industry_id,age_z,eliminated_flag,y_j_score_z,score_c,y_f_logit_share_mean,fan_c,y_latent_mean,share_latent_mean
6-8,5,8,1.2576951185433265,5,S6:Cristian de la Fuente,366,14,0,-0.1773984217382492,0,1.2259557247161863,0.47309094071388225,-0.3104195753477702,0.9898383764081626,-0.7382681133110491,0.323382975727333
6-8,5,8,1.2576951185433265,5,S6:Jason Taylor,367,21,1,-0.2549646617837752,0,0.5688849687576294,-0.18397981524467466,-1.9707332308175132,-0.19083820709617583,-1.9189446968153876,0.1279792925509077
6-8,5,8,1.2576951185433265,5,S6:Kristi Yamaguchi,368,45,1,-0.0222659416471973,0,0.9631274342536926,0.21026265025138857,-1.1311063187094414,0.7903028136194764,-0.9378036760997354,0.2813442031902933
6-8,5,8,1.2576951185433265,5,S6:Mario,369,36,5,-1.1857595423300868,1,0.7002991437911987,-0.052565640211105324,-1.8328728893628508,-0.42956881751994924,-2.157675307239161,0.1036161697191198
6-8,5,8,1.2576951185433265,5,S6:Marissa Jaret Winokur,370,52,0,-0.0998321816927232,0,0.3060566484928131,-0.44680813550949094,-2.5440957385346445,-1.1597341654115132,-2.887840655130725,0.0527579265177694
6-9,5,9,1.6216608747570571,4,S6:Cristian de la Fuente,366,14,0,-0.1773984217382492,0,1.0945415496826172,0.13141413033008575,-0.8372667522667157,0.1871581109626994,-1.2537889368638808,0.2220449448940907
6-9,5,9,1.6216608747570571,4,S6:Jason Taylor,367,21,1,-0.2549646617837752,0,0.9631274342536926,1.4901161193847656e-08,-1.2038614346594556,0.04382227166867403,-1.3971247761579062,0.1982727624870677
6-9,5,9,1.6216608747570571,4,S6:Kristi Yamaguchi,368,45,1,-0.0222659416471973,0,1.2259557247161863,0.26282830536365487,-0.5790850137704197,0.8854089636744923,-0.5555380841520879,0.3645804881845727
6-9,5,9,1.6216608747570571,4,S6:Marissa Jaret Winokur,370,52,0,-0.0998321816927232,1,0.5688849687576294,-0.39424245059490204,-2.1117804025271334,-1.1163893463058658,-2.557336394132446,0.0719351632836707
7-1,6,1,-1.2900651749527905,13,S7:Brooke Burke,377,19,7,0.0553002983983286,0,0.5297502279281616,1.377903099458378,-0.2867067011059239,3.1566098932450473,-0.4399307819671393,0.3917574626487141
7-1,6,1,-1.2900651749527905,13,S7:Cloris Leachman,378,15,0,3.545781100446997,0,-1.7598481178283691,-0.9116952462981527,-4.99696352016419,-1.660545196189939,-5.257085871402126,0.005183458349318
7-1,6,1,-1.2900651749527905,13,S7:Cody Linley,379,35,0,-1.4184582624666646,0,-0.5477078557014465,0.3004450158287699,-2.805623269564299,0.5830879074821262,-3.0134527677300604,0.0468218089468262
7-1,6,1,-1.2900651749527905,13,S7:Jeffrey Ross,380,21,2,0.5206977386714844,1,-2.837306261062622,-1.9891533895324056,-7.170943246352276,-3.216107175210799,-6.8126478504229855,0.0010985688155261
7-1,6,1,-1.2900651749527905,13,S7:Kim Kardashian,381,45,7,-0.720362102056931,0,-1.0864368677139282,-0.23828399618371177,-3.9594570230613377,-0.6955524815114398,-4.2920931567236265,0.013491751917591
7-1,6,1,-1.2900651749527905,13,S7:Lance Bass,382,41,5,-0.565229621965879,0,-0.2783433198928833,0.5698095516373332,-2.203170163749139,1.296463035434115,-2.300077639778072,0.0911165311261757
7-1,6,1,-1.2900651749527905,13,S7:Maurice Greene,383,14,1,-0.1773984217382492,0,-0.817072331905365,0.031080539624851466,-3.380759939408504,0.01147172293207488,-3.585068952280112,0.0269862968529475
7-1,6,1,-1.2900651749527905,13,S7:Misty May-Treanor,384,44,1,-0.4100971418748271,0,-0.4130255877971649,0.43512728373305154,-2.678961227612058,0.5051123064882592,-3.0914283687239275,0.0434622142865412
7-1,6,1,-1.2900651749527905,13,S7:Rocco DiSpirito,385,36,7,0.3655652585804325,0,-1.355801343917847,-0.5076484723876304,-4.362657120434009,-1.1401206836768667,-4.736661358889053,0.0086916627753285
7-1,6,1,-1.2900651749527905,13,S7:Susan Lucci,386,52,0,1.9168900594909517,0,-1.0864368677139282,-0.23828399618371177,-3.935577255825441,-0.507665143817432,-4.104205819029619,0.0162351888281574
7-1,6,1,-1.2900651749527905,13,S7:Ted McGinley,387,30,0,1.063661418990166,1,-1.0864368677139282,-0.23828399618371177,-3.9840978966066207,-0.6733638950685643,-4.269904570280751,0.0137902863010142
7-1,6,1,-1.2900651749527905,13,S7:Toni Braxton,388,2,5,0.2879990185349065,0,-0.0089788166806101,0.8391740548496064,-1.822828428975863,1.0665652652310649,-2.529975409981122,0.073783327050703
7-1,6,1,-1.2900651749527905,13,S7:Warren Sapp,389,40,1,-0.0998321816927232,0,-0.2783433198928833,0.5698095516373332,-2.1722736352636978,1.2740444446623531,-2.3224962305498336,0.089276891300044
7-2,6,2,-0.9260994187390597,11,S7:Brooke Burke,377,19,7,0.0553002983983286,0,0.39506796002388,1.052970378236337,-0.9053274030152842,2.450765275103797,-0.8708013997367643,0.2950875747525383
7-2,6,2,-0.9260994187390597,11,S7:Cloris Leachman,378,15,0,3.545781100446997,0,-2.029212713241577,-1.37131029502912,-5.658337843065231,-2.3272864733699294,-5.648853148210491,0.003509195341503
7-2,6,2,-0.9260994187390597,11,S7:Cody Linley,379,35,0,-1.4184582624666646,0,-0.4130255877971649,0.24487683041529218,-2.7036450849225986,0.40622204566380127,-2.91534462917676,0.0514002151114197
7-2,6,2,-0.9260994187390597,11,S7:Kim Kardashian,381,45,7,-0.720362102056931,1,-1.490483641624451,-0.8325812234119938,-4.872902502892342,-1.4851784282195042,-4.806745103060066,0.0081081439475976
7-2,6,2,-0.9260994187390597,11,S7:Lance Bass,382,41,5,-0.565229621965879,0,-0.6823900938034058,-0.024487675590948665,-3.1847962270860126,0.3411879536266582,-2.9803787212139032,0.0483202101063087
7-2,6,2,-0.9260994187390597,11,S7:Maurice Greene,383,14,1,-0.1773984217382492,0,-0.951754629611969,-0.2938522113995119,-3.7989722379971207,-0.5254943100049649,-3.8470609848455264,0.02089639138693
7-2,6,2,-0.9260994187390597,11,S7:Misty May-Treanor,384,44,1,-0.4100971418748271,1,-0.4130255877971649,0.24487683041529218,-2.841838052254539,0.1619051193941643,-3.159661555446397,0.040712269394785
7-2,6,2,-0.9260994187390597,11,S7:Rocco DiSpirito,385,36,7,0.3655652585804325,0,-1.7598481178283691,-1.101945699615912,-5.278339783448004,-1.9707910925130485,-5.29235776735361,0.0050047138198754
7-2,6,2,-0.9260994187390597,11,S7:Susan Lucci,386,52,0,1.9168900594909517,0,-0.4130255877971649,0.24487683041529218,-2.791723098977099,-0.01999473980596811,-3.3415614146465296,0.0341725859823033
7-2,6,2,-0.9260994187390597,11,S7:Toni Braxton,388,2,5,0.2879990185349065,0,0.1257034391164779,0.7836058573289351,-1.708261708248452,0.8874814151955559,-2.4340852596450056,0.0806101805158713
7-2,6,2,-0.9260994187390597,11,S7:Warren Sapp,389,40,1,-0.0998321816927232,0,0.39506796002388,1.052970378236337,-0.8225251944719016,2.0811832349294326,-1.2403834399111289,0.2243692495167856
7-4,6,4,-0.1981679063115975,9,S7:Brooke Burke,377,19,7,0.0553002983983286,0,0.9337969422340392,0.9278110729323492,-0.7229675568977422,2.2326367388588606,-0.7069831900585647,0.3302657872581593
7-4,6,4,-0.1981679063115975,9,S7:Cloris Leachman,378,15,0,3.545781100446997,0,-0.1436610668897628,-0.14964693619145278,-2.959479701108088,-0.6335563895649114,-3.5731763184823366,0.0273003369601042
7-4,6,4,-0.1981679063115975,9,S7:Cody Linley,379,35,0,-1.4184582624666646,0,0.1257034391164779,0.11971756981478793,-2.5615171937927768,0.14633890681683415,-2.793281022100591,0.0576883385672575
7-4,6,4,-0.1981679063115975,9,S7:Lance Bass,382,41,5,-0.565229621965879,0,0.9337969422340392,0.9278110729323492,-0.6755031885281345,1.8280313928674141,-1.111588536050011,0.2475748549657057
7-4,6,4,-0.1981679063115975,9,S7:Maurice Greene,383,14,1,-0.1773984217382492,0,-0.6823900938034058,-0.6883759631050957,-4.178538214551841,-1.1126962596492875,-4.052316188566713,0.0170850935762002
7-4,6,4,-0.1981679063115975,9,S7:Rocco DiSpirito,385,36,7,0.3655652585804325,1,-1.2211191654205322,-1.2271050347222223,-5.143990142739914,-2.21517680600435,-5.154796734921775,0.0057385323134012
7-4,6,4,-0.1981679063115975,9,S7:Susan Lucci,386,52,0,1.9168900594909517,0,0.39506796002388,0.38908209072219,-2.102027224867746,0.12432295964588391,-2.8152969692715413,0.056503132305596
7-4,6,4,-0.1981679063115975,9,S7:Toni Braxton,388,2,5,0.2879990185349065,0,-0.1436610668897628,-0.14964693619145278,-3.2128097343900506,-0.4571649853846136,-3.3967849143020388,0.0323960952928093
7-4,6,4,-0.1981679063115975,9,S7:Warren Sapp,389,40,1,-0.0998321816927232,0,-0.1436610668897628,-0.14964693619145278,-3.0190897082018533,0.0872644424141713,-2.852355486503254,0.0545596867648648
7-5,6,5,0.1657978499021333,8,S7:Brooke Burke,377,19,7,0.0553002983983286,0,1.741890549659729,1.2458109073340893,-0.1754085174028583,2.72414541452431,-0.3143677786412842,0.4220489732443986
7-5,6,5,0.1657978499021333,8,S7:Cloris Leachman,378,15,0,3.545781100446997,0,-0.4130255877971649,-0.9091052301228046,-4.667586996225598,-1.921136312520423,-4.959649505686017,0.0069665134718675
7-5,6,5,0.1657978499021333,8,S7:Cody Linley,379,35,0,-1.4184582624666646,0,1.472525954246521,0.9764463119208813,-0.9679838997784656,1.4840893660270384,-1.5544238271385558,0.1744482481970849
7-5,6,5,0.1657978499021333,8,S7:Lance Bass,382,41,5,-0.565229621965879,0,-0.4130255877971649,-0.9091052301228046,-4.7517596188402775,-1.1943929381620202,-4.232906131327614,0.0143026273600857
7-5,6,5,0.1657978499021333,8,S7:Maurice Greene,383,14,1,-0.1773984217382492,0,1.2031614780426023,0.7070818357169626,-1.659003149892772,0.7288611995819103,-2.309651993583684,0.0903267355537856
7-5,6,5,0.1657978499021333,8,S7:Susan Lucci,386,52,0,1.9168900594909517,0,-0.1436610668897628,-0.6397407092154025,-4.366420448980872,-1.2010650103377896,-4.239578203503384,0.014208868255793
7-5,6,5,0.1657978499021333,8,S7:Toni Braxton,388,2,5,0.2879990185349065,1,-0.1436610668897628,-0.6397407092154025,-4.398140325076944,-1.1110645068195857,-4.14957769998518,0.0155262101757436
7-5,6,5,0.1657978499021333,8,S7:Warren Sapp,389,40,1,-0.0998321816927232,0,0.6644324660301208,0.16835282370448112,-2.6497652796885633,0.4905627877065579,-2.5479504054590363,0.0725642996717061
7-6,6,6,0.5297636061158644,7,S7:Brooke Burke,377,19,7,0.0553002983983286,0,0.9337969422340392,0.8465741617338998,-1.0397680187967833,1.9432959810305457,-0.8915232633435544,0.2907955794055372
7-6,6,6,0.5297636061158644,7,S7:Cloris Leachman,378,15,0,3.545781100446997,1,-2.029212713241577,-2.1164354937417165,-6.745182472615947,-3.425299120590151,-6.260118364964251,0.0019073745553481
7-6,6,6,0.5297636061158644,7,S7:Cody Linley,379,35,0,-1.4184582624666646,0,0.1257034391164779,0.03848065861633844,-2.804097213734447,-0.08626261075317698,-2.921081855127277,0.0511211969911532
7-6,6,6,0.5297636061158644,7,S7:Lance Bass,382,41,5,-0.565229621965879,0,1.2031614780426023,1.1159386975424628,-0.2393542776105299,2.0933063410895247,-0.7415129032845751,0.3226734020963955
7-6,6,6,0.5297636061158644,7,S7:Maurice Greene,383,14,1,-0.1773984217382492,0,-0.4130255877971649,-0.5002483682973043,-3.895027524664037,-0.9774415704392698,-3.81226081481337,0.0216203916561485
7-6,6,6,0.5297636061158644,7,S7:Susan Lucci,386,52,0,1.9168900594909517,0,0.1257034391164779,0.03848065861633844,-2.89049565290649,-0.5193795865878541,-3.354198830961954,0.0337579368250018
7-6,6,6,0.5297636061158644,7,S7:Warren Sapp,389,40,1,-0.0998321816927232,0,0.6644324660301208,0.5772096855299814,-1.6033150679613977,0.9717805662503789,-1.8630386781237211,0.1343492622684357
7-7,6,7,0.8937293623295953,6,S7:Brooke Burke,377,19,7,0.0553002983983286,0,2.0112550258636475,1.4815048153201738,1.4014920557040789,3.5948722579488006,0.9587926248774512,0.7228800033998841
7-7,6,7,0.8937293623295953,6,S7:Cody Linley,379,35,0,-1.4184582624666646,0,-0.1436610668897628,-0.6734112774332364,-4.1891480566360215,-1.1830700244185506,-3.8191496574899,0.0214751515198566
7-7,6,7,0.8937293623295953,6,S7:Lance Bass,382,41,5,-0.565229621965879,0,0.6644324660301208,0.13468225548664725,-2.5744842798161063,0.2585292522588447,-2.377550380812505,0.0849006895027545
7-7,6,7,0.8937293623295953,6,S7:Maurice Greene,383,14,1,-0.1773984217382492,0,0.6644324660301208,0.13468225548664725,-2.675455588034575,-0.3980137449829453,-3.034093378054295,0.0459091971244334
7-7,6,7,0.8937293623295953,6,S7:Susan Lucci,386,52,0,1.9168900594909517,1,0.39506796002388,-0.1346822505195936,-3.2418610044532254,-0.897887960103473,-3.5339675931748227,0.0283610490825678
7-7,6,7,0.8937293623295953,6,S7:Warren Sapp,389,40,1,-0.0998321816927232,0,-0.4130255877971649,-0.9427757983406385,-4.616540574330039,-1.3744297807026769,-4.0105094137740265,0.0178015225417914
7-8,6,8,1.2576951185433265,5,S7:Brooke Burke,377,19,7,0.0553002983983286,0,1.3378437757492063,0.5387290477752684,-0.3782028833860354,1.4490212829513107,-0.391007539981719,0.4034747795114715
7-8,6,8,1.2576951185433265,5,S7:Cody Linley,379,35,0,-1.4184582624666646,0,0.39506796002388,-0.4040467679500579,-2.5914800703352334,-0.8917867344599573,-2.731815557392987,0.0611218921765194
7-8,6,8,1.2576951185433265,5,S7:Lance Bass,382,41,5,-0.565229621965879,0,0.6644324660301208,-0.13468226194381705,-1.9840416254026243,-0.16738733367657388,-2.0074161566096036,0.1184264694499406
7-8,6,8,1.2576951185433265,5,S7:Maurice Greene,383,14,1,-0.1773984217382492,1,0.39506796002388,-0.4040467679500579,-2.636814979352818,-1.1102666454328662,-2.950295468365896,0.0497225487566326
7-8,6,8,1.2576951185433265,5,S7:Warren Sapp,389,40,1,-0.0998321816927232,0,1.2031614780426023,0.4040467500686644,-0.6809207210552305,0.7204194306180864,-1.1196093923149433,0.2460837444537584
7-9,6,9,1.6216608747570571,4,S7:Brooke Burke,377,19,7,0.0553002983983286,0,0.5297502279281616,-0.16835280880331993,-2.182557860186678,-0.12382491750936686,-1.7061571329137952,0.153662817884296
7-9,6,9,1.6216608747570571,4,S7:Cody Linley,379,35,0,-1.4184582624666646,1,0.1257034391164779,-0.5723995976150036,-3.011465633813696,-1.3874748578760558,-2.969807073280484,0.0488086791106694
7-9,6,9,1.6216608747570571,4,S7:Lance Bass,382,41,5,-0.565229621965879,0,1.607208251953125,0.9091052152216434,1.072730875286957,2.0484870978821794,0.466154882477751,0.6144732658112634
7-9,6,9,1.6216608747570571,4,S7:Warren Sapp,389,40,1,-0.0998321816927232,0,0.5297502279281616,-0.16835280880331993,-2.125470603129749,-0.5371873224967565,-2.119519537901185,0.1072140512552031
8-2,7,2,-0.9260994187390597,13,S8:Belinda Carlisle,390,34,5,1.063661418990166,1,-0.9886434078216552,-0.49834058663019754,-4.59121866650209,-1.0578849536001314,-4.786404868413753,0.008273375770428
8-2,7,2,-0.9260994187390597,13,S8:Chuck Wicks,391,35,5,-0.565229621965879,0,-0.5706803202629089,-0.08037749907145131,-3.7683664004054944,-0.10193710812944179,-3.830457022943063,0.0212388201612062
8-2,7,2,-0.9260994187390597,13,S8:David Alan Grier,392,40,0,1.2187938990812182,0,-1.197624921798706,-0.7073221006072484,-4.957754684586259,-1.0610914712145623,-4.7896113860281835,0.0082471079671433
8-2,7,2,-0.9260994187390597,13,S8:Denise Richards,393,44,0,0.1328665384438546,0,-0.3616988062858581,0.12860401490559953,-3.399554260741128,-0.34352060057742806,-4.072040515391049,0.0167569949785409
8-2,7,2,-0.9260994187390597,13,S8:Gilles Marini,394,14,0,-0.2549646617837752,0,0.8921903967857361,1.3824932179771938,-0.4616891833562881,2.9433183538287504,-0.7852015609848709,0.3131999148013044
8-2,7,2,-0.9260994187390597,13,S8:Holly Madison,395,20,7,-0.4876633819203531,0,-0.9886434078216552,-0.49834058663019754,-4.565336837354782,-1.303728751508093,-5.032248666321714,0.0064818351935751
8-2,7,2,-0.9260994187390597,13,S8:Lawrence Taylor,396,21,1,1.063661418990166,0,-0.5706803202629089,-0.08037749907145131,-3.693764158408407,-0.4856804263407244,-4.214200341154346,0.0145687528377162
8-2,7,2,-0.9260994187390597,13,S8:Lil' Kim,397,19,5,-0.1773984217382492,0,0.0562642589211463,0.5465670801126039,-2.5473428981051183,1.0761675440135918,-2.6523523708000294,0.0658441703279895
8-2,7,2,-0.9260994187390597,13,S8:Melissa Rycroft,398,52,7,-0.797928342102457,0,0.6832088828086853,1.173511704000143,-0.9762153292019154,2.4755482792625303,-1.252971635551091,0.2221861584018571
8-2,7,2,-0.9260994187390597,13,S8:Shawn Johnson,399,45,1,-1.4960245025121903,0,0.2652457952499389,0.7555486164413965,-1.9652054833534416,1.7207117258559514,-2.0078081889576698,0.1183855467516788
8-2,7,2,-0.9260994187390597,13,S8:Steve Wozniak,400,36,4,1.684191339354374,0,-1.197624921798706,-0.7073221006072484,-4.752476379166837,-1.6977815375932788,-5.4263014524069,0.004380067514165
8-2,7,2,-0.9260994187390597,13,S8:Steve-O,401,41,7,-0.1773984217382492,0,-1.824569582939148,-1.3342667617476902,-5.959275462363152,-2.1686064009873607,-5.897126315800982,0.0027398013061033
8-2,7,2,-0.9260994187390597,13,S8:Ty Murray,402,13,1,0.2104327784893805,0,-0.5706803202629089,-0.08037749907145131,-3.5975691185467715,0.004485346990200423,-3.724034567823421,0.0235675554911918
8-3,7,3,-0.5621336625253286,12,S8:Chuck Wicks,391,35,5,-0.565229621965879,0,0.0562642589211463,0.38313280418515194,-3.0795943236202667,0.398656458196998,-3.369931270782602,0.0332485179355521
8-3,7,3,-0.5621336625253286,12,S8:David Alan Grier,392,40,0,1.2187938990812182,0,0.2652457952499389,0.5921143405139446,-2.677493891602954,0.3879730155441039,-3.380614713435496,0.0329068265598686
8-3,7,3,-0.5621336625253286,12,S8:Denise Richards,393,44,0,0.1328665384438546,1,-1.4066064357757568,-1.0797378905117512,-5.871346374963562,-1.7500507885965724,-5.518638517576172,0.0039952792621601
8-3,7,3,-0.5621336625253286,12,S8:Gilles Marini,394,14,0,-0.2549646617837752,0,0.8921903967857361,1.2190589420497417,-1.172848399688286,2.5381373100602103,-1.2304504189193894,0.2261026016080352
8-3,7,3,-0.5621336625253286,12,S8:Holly Madison,395,20,7,-0.4876633819203531,0,-1.197624921798706,-0.8707563765347004,-5.459717409879832,-1.6796811643738638,-5.448268893353464,0.0042853056159186
8-3,7,3,-0.5621336625253286,12,S8:Lawrence Taylor,396,21,1,1.063661418990166,0,-0.5706803202629089,-0.24381177499890327,-4.209759015064898,-0.7165904072952185,-4.485178136274818,0.0111491732984003
8-3,7,3,-0.5621336625253286,12,S8:Lil' Kim,397,19,5,-0.1773984217382492,0,0.4742273390293121,0.8010958842933178,-2.244613503228933,1.3300216922576844,-2.4385660367219155,0.0802787237871789
8-3,7,3,-0.5621336625253286,12,S8:Melissa Rycroft,398,52,7,-0.797928342102457,0,0.8921903967857361,1.2190589420497417,-1.1249298633581906,2.4512606097286502,-1.31732711925095,0.2112633349097772
8-3,7,3,-0.5621336625253286,12,S8:Shawn Johnson,399,45,1,-1.4960245025121903,0,0.8921903967857361,1.2190589420497417,-1.16371314733315,2.329728911931043,-1.4388588170485572,0.1917221294864654
8-3,7,3,-0.5621336625253286,12,S8:Steve Wozniak,400,36,4,1.684191339354374,0,-2.6604957580566406,-2.333627212792635,-7.971277918798805,-3.7071042507620526,-7.475691979741653,0.0005663725318869
8-3,7,3,-0.5621336625253286,12,S8:Steve-O,401,41,7,-0.1773984217382492,0,-1.6155879497528076,-1.288719404488802,-6.073990868078243,-2.1818185303726927,-5.950406259352293,0.0025980148238675
8-3,7,3,-0.5621336625253286,12,S8:Ty Murray,402,13,1,0.2104327784893805,0,0.0562642589211463,0.38313280418515194,-2.8998812551192796,0.5994671436817098,-3.16912058529789,0.0403444497641612
8-4,7,4,-0.1981679063115975,11,S8:Chuck Wicks,391,35,5,-0.565229621965879,0,-0.1527172774076461,-2.5738369269223682e-08,-4.075934036066349,-0.11736334997012543,-3.9622799485055906,0.0186647037983567
8-4,7,4,-0.1981679063115975,11,S8:David Alan Grier,392,40,0,1.2187938990812182,0,-0.1527172774076461,-2.5738369269223682e-08,-4.08306069316853,-0.3404082688038894,-4.185324867339355,0.0149891674658439
8-4,7,4,-0.1981679063115975,11,S8:Gilles Marini,394,14,0,-0.2549646617837752,0,1.5191349983215332,1.67185224999081,-0.327431163920987,3.1962302257128647,-0.6486863728226006,0.3432856212344586
8-4,7,4,-0.1981679063115975,11,S8:Holly Madison,395,20,7,-0.4876633819203531,1,-1.4066064357757568,-1.25388918410648,-6.413417279208297,-2.158283510584236,-6.003200109119701,0.002464742611429
8-4,7,4,-0.1981679063115975,11,S8:Lawrence Taylor,396,21,1,1.063661418990166,0,-0.7796618938446045,-0.6269446421753276,-5.180421470779024,-1.1580848551042262,-5.003001453639691,0.0066729266060645
8-4,7,4,-0.1981679063115975,11,S8:Lil' Kim,397,19,5,-0.1773984217382492,0,0.8921903967857361,1.0449076484550128,-2.023368626653863,1.5637798967409915,-2.2811367017944737,0.0926973070904385
8-4,7,4,-0.1981679063115975,11,S8:Melissa Rycroft,398,52,7,-0.797928342102457,0,1.3101534843444824,1.4628707360137592,-0.8617243137755148,2.7016295806152675,-1.1432870179201975,0.2417173718230438
8-4,7,4,-0.1981679063115975,11,S8:Shawn Johnson,399,45,1,-1.4960245025121903,0,0.4742273390293121,0.6269445906985889,-2.726248504598748,1.381532688907253,-2.463383909628212,0.0784653024530113
8-4,7,4,-0.1981679063115975,11,S8:Steve Wozniak,400,36,4,1.684191339354374,1,-2.24253249168396,-2.089815240014683,-7.764782866429213,-3.4435668195121467,-7.288483418047612,0.0006828969772809
8-4,7,4,-0.1981679063115975,11,S8:Steve-O,401,41,7,-0.1773984217382492,0,-1.6155879497528076,-1.4628706980835309,-6.643692688405221,-2.430964588678612,-6.275881187214077,0.0018776006771275
8-4,7,4,-0.1981679063115975,11,S8:Ty Murray,402,13,1,0.2104327784893805,0,0.4742273390293121,0.6269445906985889,-2.687470910827418,0.8054990006768632,-3.039417597858602,0.0456765510961456
8-5,7,5,0.1657978499021333,9,S8:Chuck Wicks,391,35,5,-0.565229621965879,0,0.0562642589211463,-0.06966052287154739,-3.1229609212858924,-0.35877282389436127,-3.3400610902217043,0.0342221385430162
8-5,7,5,0.1657978499021333,9,S8:David Alan Grier,392,40,0,1.2187938990812182,1,-0.1527172774076461,-0.2786420592003398,-3.5354041282705766,-0.8797729677285089,-3.861061234055852,0.0206118631774614
8-5,7,5,0.1657978499021333,9,S8:Gilles Marini,394,14,0,-0.2549646617837752,0,1.3101534843444824,1.1842287025517888,-0.0572680152909231,2.580485040507635,-0.4008032258197081,0.4011193715597863
8-5,7,5,0.1657978499021333,9,S8:Lawrence Taylor,396,21,1,1.063661418990166,0,-0.5706803202629089,-0.6966051020556027,-4.246915546365808,-1.4608704877420569,-4.4421587540694,0.0116335685203295
8-5,7,5,0.1657978499021333,9,S8:Lil' Kim,397,19,5,-0.1773984217382492,0,0.6832088828086853,0.5572841010159916,-1.8517718110064645,0.8455210538793998,-2.135767212447943,0.1056687328686914
8-5,7,5,0.1657978499021333,9,S8:Melissa Rycroft,398,52,7,-0.797928342102457,0,0.4742273390293121,0.3483025572366184,-2.107935269452299,1.0398024478078478,-1.9414858185194952,0.125484714563218
8-5,7,5,0.1657978499021333,9,S8:Shawn Johnson,399,45,1,-1.4960245025121903,0,0.6832088828086853,0.5572841010159916,-1.6904741525079765,1.2456689602594893,-1.7356193060678538,0.1498702193017951
8-5,7,5,0.1657978499021333,9,S8:Steve-O,401,41,7,-0.1773984217382492,0,-0.9886434078216552,-1.114568189614349,-4.9381483164623905,-2.237364118713941,-5.218652385041284,0.0053854608069229
8-5,7,5,0.1657978499021333,9,S8:Ty Murray,402,13,1,0.2104327784893805,0,-0.3616988062858581,-0.4876235880785518,-3.7538166267629594,-0.7746971043755031,-3.755985370702846,0.0228433848153438
8-6,7,6,0.5297636061158644,8,S8:Chuck Wicks,391,35,5,-0.565229621965879,0,0.0562642589211463,-0.052245399914682016,-3.036842219257343,-0.39490969183228586,-3.2505025760357107,0.0373088321812221
8-6,7,6,0.5297636061158644,8,S8:Gilles Marini,394,14,0,-0.2549646617837752,0,0.6832088828086853,0.574699223972857,-1.6063656204219607,1.4195569558371524,-1.4360359283662725,0.1921599584612073
8-6,7,6,0.5297636061158644,8,S8:Lawrence Taylor,396,21,1,1.063661418990166,0,-0.1527172774076461,-0.26122693624347443,-3.3674164977746615,-0.9929411334868261,-3.848534017690251,0.020866274789178
8-6,7,6,0.5297636061158644,8,S8:Lil' Kim,397,19,5,-0.1773984217382492,0,1.1011719703674316,0.9926623115316033,-0.7592207626046455,1.496735084502952,-1.358857799700473,0.2044260024722485
8-6,7,6,0.5297636061158644,8,S8:Melissa Rycroft,398,52,7,-0.797928342102457,0,0.8921903967857361,0.7836807379499078,-1.0713215152953568,1.6612570334308017,-1.1943358507726232,0.2324843693471071
8-6,7,6,0.5297636061158644,8,S8:Shawn Johnson,399,45,1,-1.4960245025121903,0,0.6832088828086853,0.574699223972857,-1.5956386985635602,1.235626155320674,-1.6199667288827508,0.1652094587354028
8-6,7,6,0.5297636061158644,8,S8:Steve-O,401,41,7,-0.1773984217382492,1,-1.4066064357757568,-1.5151160946115851,-5.639917507890636,-2.7299990298833627,-5.585591914086788,0.0037375071650992
8-6,7,6,0.5297636061158644,8,S8:Ty Murray,402,13,1,0.2104327784893805,0,-0.9886434078216552,-1.0971530666574836,-4.860396828535193,-1.695325373889105,-4.55091825809253,0.0104472089515754
8-7,7,7,0.8937293623295953,7,S8:Chuck Wicks,391,35,5,-0.565229621965879,0,0.8921903967857361,0.20898152249200008,-1.8699007648434387,-0.16866519974811034,-2.479668726022203,0.0772958256797531
8-7,7,7,0.8937293623295953,7,S8:Gilles Marini,394,14,0,-0.2549646617837752,0,0.8921903967857361,0.20898152249200008,-1.7267175960900254,0.8048484813047774,-1.5061550449693153,0.1815093144801584
8-7,7,7,0.8937293623295953,7,S8:Lawrence Taylor,396,21,1,1.063661418990166,1,-0.3616988062858581,-1.044907680579594,-4.269228318053511,-2.0826667636689256,-4.393670289943018,0.0122045080336548
8-7,7,7,0.8937293623295953,7,S8:Lil' Kim,397,19,5,-0.1773984217382492,0,0.6832088828086853,8.514949301208219e-09,-2.310780816766258,-0.056810584968286726,-2.3678141112423794,0.0856601887649361
8-7,7,7,0.8937293623295953,7,S8:Melissa Rycroft,398,52,7,-0.797928342102457,0,1.3101534843444824,0.6269446100507464,-0.6701607469465034,1.4169093468210148,-0.8940941794530779,0.2902656556611033
8-7,7,7,0.8937293623295953,7,S8:Shawn Johnson,399,45,1,-1.4960245025121903,0,1.1011719703674316,0.41796309607369564,-1.2432729933712987,0.9228758330320557,-1.388127693242037,0.1997068281869623
8-7,7,7,0.8937293623295953,7,S8:Ty Murray,402,13,1,0.2104327784893805,0,0.2652457952499389,-0.4179630790437971,-2.964026949066481,-0.8364911127725256,-3.1474946390466183,0.0411901099779602
8-8,7,8,1.2576951185433265,6,S8:Chuck Wicks,391,35,5,-0.565229621965879,1,0.5787180662155151,-0.10449080293377244,-2.1264043509081314,-0.6962378146823753,-2.5874335442118768,0.0699515680733276
